cas,name,smi,product_id,pack_size_min,price,availability,price_per_gram,NH2_num,term_acetylene_num,N3_num,14sub_123triazole_num
54060-30-9,3-Ethynylaniline,C#Cc1cccc(N)c1,BD11069,5g,24.05,InStock,4.81,1.0,1.0,0.0,0.0
871-91-0,7-Octyn-1-ol,C#CCCCCCCO,BD110929,1g,40.95,InStock,40.95,0.0,1.0,0.0,0.0
10160-28-8,Non-8-yn-1-ol,C#CCCCCCCCO,BD111454,250mg,44.2,InStock,176.8,0.0,1.0,0.0,0.0
30964-01-3,8-Nonynoicacid,C#CCCCCCCC(=O)O,BD111455,250mg,611.65,InStock,2446.6,0.0,1.0,0.0,0.0
17643-36-6,Dec-9-yn-1-ol,C#CCCCCCCCCO,BD111721,250mg,63.7,InStock,254.8,0.0,1.0,0.0,0.0
4039-82-1,((Prop-2-yn-1-yloxy)methyl)benzene,C#CCOCc1ccccc1,BD116201,250mg,14.95,InStock,59.8,0.0,1.0,0.0,0.0
40307-11-7,1-Ethyl-4-ethynylbenzene,C#Cc1ccc(CC)cc1,BD11751,5g,26.65,InStock,5.33,0.0,1.0,0.0,0.0
270596-47-9,(S)-3-((tert-Butoxycarbonyl)amino)hex-5-ynoic acid,C#CC[C@@H](CC(=O)O)NC(=O)OC(C)(C)C,BD117636,100mg,148.85,InStock,1488.5,0.0,1.0,0.0,0.0
79887-14-2,4-Ethoxyphenylacetylene,C#Cc1ccc(OCC)cc1,BD11817,1g,13.0,InStock,13.0,0.0,1.0,0.0,0.0
4302-52-7,"3,4-Dimethoxyphenylacetylene",C#Cc1ccc(OC)c(OC)c1,BD11822,250mg,30.55,InStock,122.2,0.0,1.0,0.0,0.0
17573-94-3,4-Dimethylaminophenyl acetylene,C#Cc1ccc(N(C)C)cc1,BD11902,250mg,48.75,InStock,195.0,0.0,1.0,0.0,0.0
76114-73-3,Prop-2-yn-1-yl butylcarbamate,C#CCOC(=O)NCCCC,BD119184,100mg,83.2,InStock,832.0,0.0,1.0,0.0,0.0
105512-06-9,(R)-Prop-2-yn-1-yl 2-(4-((5-chloro-3-fluoropyridin-2-yl)oxy)phenoxy)propanoate,C#CCOC(=O)[C@@H](C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,BD121922,5g,33.15,InStock,6.63,0.0,1.0,0.0,0.0
95124-07-5,Dimethyl propargylmalonate,C#CCC(C(=O)OC)C(=O)OC,BD125459,1g,22.75,InStock,22.75,0.0,1.0,0.0,0.0
6921-28-4,Dipropargylamine,C#CCNCC#C,BD125970,250mg,32.5,InStock,130.0,0.0,2.0,0.0,0.0
29978-83-4,2-(Prop-2-yn-1-yloxy)benzaldehyde,C#CCOc1ccccc1C=O,BD12745,250mg,22.1,InStock,88.4,0.0,1.0,0.0,0.0
183321-74-6,"4-[(3-Ethynylphenyl)amino]-6,7-bis(2-methoxyethoxy)quinazoline",C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,BD127462,250mg,27.95,InStock,111.8,0.0,1.0,0.0,0.0
53841-07-9,Ethyl but-3-ynoate,C#CCC(=O)OCC,BD128616,1g,422.5,InStock,422.5,0.0,1.0,0.0,0.0
5651-83-2,3-Methoxy-4-(prop-2-yn-1-yloxy)benzaldehyde,C#CCOc1ccc(C=O)cc1OC,BD12970,100mg,89.7,InStock,897.0,0.0,1.0,0.0,0.0
62452-73-7,1-Ethynyl-4-propylbenzene,C#Cc1ccc(CCC)cc1,BD13051,1g,17.55,InStock,17.55,0.0,1.0,0.0,0.0
23152-99-0,1-Ethynyl-4-isopropylbenzene,C#Cc1ccc(C(C)C)cc1,BD13053,250mg,35.1,InStock,140.4,0.0,1.0,0.0,0.0
23418-85-1,3-Butynyl 4-methylbenzenesulfonate,C#CCCOS(=O)(=O)c1ccc(C)cc1,BD13139,1g,35.75,InStock,35.75,0.0,1.0,0.0,0.0
53487-52-8,But-3-yn-2-yl 4-methylbenzenesulfonate,C#CC(C)OS(=O)(=O)c1ccc(C)cc1,BD13140,1g,154.05,InStock,154.05,0.0,1.0,0.0,0.0
18180-30-8,Glycidyl Propargyl Ether,C#CCOCC1CO1,BD132194,1g,40.95,InStock,40.95,0.0,1.0,0.0,0.0
32804-66-3,Methyl but-3-ynoate,C#CCC(=O)OC,BD138624,100mg,409.5,InStock,4095.0,0.0,1.0,0.0,0.0
77758-51-1,Methyl 5-hexynoate,C#CCCCC(=O)OC,BD139163,250mg,34.45,InStock,137.8,0.0,1.0,0.0,0.0
79887-09-5,4-Butylphenylacetylene,C#Cc1ccc(CCCC)cc1,BD13958,5g,31.85,InStock,6.37,0.0,1.0,0.0,0.0
922-67-8,Methyl propiolate,C#CC(=O)OC,BD139613,1g,14.95,InStock,14.95,0.0,1.0,0.0,0.0
41876-70-4,"N,N-Diethyl-4-ethynylaniline",C#Cc1ccc(N(CC)CC)cc1,BD14056,100mg,371.15,InStock,3711.5,0.0,1.0,0.0,0.0
14396-90-8,"2-(But-3-yn-1-yl)isoindoline-1,3-dione",C#CCCN1C(=O)c2ccccc2C1=O,BD141147,250mg,91.65,InStock,366.6,0.0,1.0,0.0,0.0
555-57-7,N-Benzyl-N-methylprop-2-yn-1-amine,C#CCN(C)Cc1ccccc1,BD145173,1g,128.05,InStock,128.05,0.0,1.0,0.0,0.0
35161-71-8,N-methylpropargylamine,C#CCNC,BD145191,1g,84.5,InStock,84.5,0.0,1.0,0.0,0.0
5221-62-5,1-(Prop-2-yn-1-yl)urea,C#CCNC(N)=O,BD145606,250mg,87.1,InStock,348.4,1.0,1.0,0.0,0.0
306-07-0,N-Methyl-N-propargylbenzylamine Hydrochloride,C#CCN(C)Cc1ccccc1.Cl,BD146773,100mg,81.25,InStock,812.5,0.0,1.0,0.0,0.0
13610-02-1,(Prop-2-yn-1-yloxy)benzene,C#CCOc1ccccc1,BD147581,1g,23.4,InStock,23.4,0.0,1.0,0.0,0.0
79887-10-8,4-N-Pentylphenylacetylene,C#Cc1ccc(CCCCC)cc1,BD14768,1g,17.55,InStock,17.55,0.0,1.0,0.0,0.0
3973-18-0,Propynol ethoxylate,C#CCOCCO,BD148401,5g,22.75,InStock,4.55,0.0,1.0,0.0,0.0
15430-52-1,Prop-2-yn-1-amine hydrochloride,C#CCN.Cl,BD149201,1g,35.1,InStock,35.1,1.0,1.0,0.0,0.0
627-09-8,Propargylacetate,C#CCCC(=O)[O-],BD149202,1g,47.45,InStock,47.45,0.0,1.0,0.0,0.0
6165-75-9,Prop-2-yn-1-yl benzenesulfonate,C#CCOS(=O)(=O)c1ccccc1,BD149205,5g,13.65,InStock,2.73,0.0,1.0,0.0,0.0
6165-76-0,Propargyl p-toluenesulfonate,C#CCOS(=O)(=O)c1ccc(C)cc1,BD149213,1g,38.35,InStock,38.35,0.0,1.0,0.0,0.0
10160-87-9,"3,3-Diethoxyprop-1-yne",C#CC(OCC)OCC,BD149214,1g,9.1,InStock,9.1,0.0,1.0,0.0,0.0
2091-46-5,Triphenyl(prop-2-yn-1-yl)phosphonium bromide,C#CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],BD149217,1g,14.95,InStock,14.95,0.0,1.0,0.0,0.0
7341-96-0,Propiolamide,C#CC(N)=O,BD149346,250mg,21.45,InStock,85.8,1.0,1.0,0.0,0.0
329202-22-4,3-Chloro-5-ethynylpyridine,C#Cc1cncc(Cl)c1,BD149723,100mg,68.25,InStock,682.5,0.0,1.0,0.0,0.0
161735-79-1,"(R)-N-(Prop-2-yn-1-yl)-2,3-dihydro-1H-inden-1-amine methanesulfonate",C#CCN[C@@H]1CCc2ccccc21.CS(=O)(=O)O,BD150251,250mg,42.9,InStock,171.6,0.0,1.0,0.0,0.0
29079-00-3,"4-Ethynyl-1,1'-biphenyl",C#Cc1ccc(-c2ccccc2)cc1,BD15144,250mg,16.9,InStock,67.6,0.0,1.0,0.0,0.0
4200-06-0,1-Ethynyl-4-phenoxybenzene,C#Cc1ccc(Oc2ccccc2)cc1,BD15174,100mg,63.7,InStock,637.0,0.0,1.0,0.0,0.0
287192-97-6,tert-Butyl 4-ethynylpiperidine-1-carboxylate,C#CC1CCN(C(=O)OC(C)(C)C)CC1,BD152930,250mg,18.85,InStock,75.4,0.0,1.0,0.0,0.0
13831-03-3,tert-Butyl propiolate,C#CC(=O)OC(C)(C)C,BD153079,1g,37.7,InStock,37.7,0.0,1.0,0.0,0.0
86318-61-8,tert-Butyldimethylsilylacetylene,C#C[Si](C)(C)C(C)(C)C,BD153145,10g,195.0,InStock,19.5,0.0,1.0,0.0,0.0
79887-11-9,1-Ethynyl-4-hexylbenzene,C#Cc1ccc(CCCCCC)cc1,BD15492,250mg,41.6,InStock,166.4,0.0,1.0,0.0,0.0
994-89-8,Tributyl(ethynyl)stannane,C#C[Sn](CCCC)(CCCC)CCCC,BD155054,1g,19.5,InStock,19.5,0.0,1.0,0.0,0.0
6921-29-5,Tripropargylamine,C#CCN(CC#C)CC#C,BD155746,1g,44.85,InStock,44.85,0.0,3.0,0.0,0.0
134690-40-7,3-Ethynyl-4-methylaniline,C#Cc1cc(N)ccc1C,BD290252,100mg,235.3,InStock,2353.0,1.0,1.0,0.0,0.0
56663-76-4,"2,2-Dimethylbut-3-ynoic acid",C#CC(C)(C)C(=O)O,BD29073,100mg,94.9,InStock,949.0,0.0,1.0,0.0,0.0
75717-77-0,"2,4-Dichlorophenylacetylene",C#Cc1ccc(Cl)cc1Cl,BD290925,100mg,335.4,InStock,3354.0,0.0,1.0,0.0,0.0
69075-42-9,"1-((2R,3R,4S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)-5-ethynylpyrimidine-2,4(1H,3H)-dione",C#Cc1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]c1=O,BD291310,100mg,115.7,InStock,1157.0,0.0,1.0,0.0,0.0
188472-71-1,4-Chloro-1-ethynyl-2-fluorobenzene,C#Cc1ccc(Cl)cc1F,BD293557,100mg,233.35,InStock,2333.5,0.0,1.0,0.0,0.0
866683-57-0,1-Ethynyl-3-(trifluoromethoxy)benzene,C#Cc1cccc(OC(F)(F)F)c1,BD293943,100mg,83.2,InStock,832.0,0.0,1.0,0.0,0.0
1945-85-3,5-Ethynyl-2-methylpyridine,C#Cc1ccc(C)nc1,BD294599,100mg,165.75,InStock,1657.5,0.0,1.0,0.0,0.0
76782-82-6,Tert-Butyldimethyl(2-propynyloxy)silane,C#CCO[Si](C)(C)C(C)(C)C,BD29591,5g,32.5,InStock,6.5,0.0,1.0,0.0,0.0
118080-79-8,(S)-tert-Butyl but-3-yn-2-ylcarbamate,C#C[C@H](C)NC(=O)OC(C)(C)C,BD297035,100mg,254.15,InStock,2541.5,0.0,1.0,0.0,0.0
1414960-66-9,(S)-But-3-yn-2-amine hydrochloride,C#C[C@H](C)N.Cl,BD297781,100mg,420.55,InStock,4205.5,1.0,1.0,0.0,0.0
88211-50-1,But-3-yn-1-amine hydrochloride,C#CCCN.Cl,BD29809,250mg,46.8,InStock,187.2,1.0,1.0,0.0,0.0
1172623-96-9,"tert-Butyl (1-(2,5-difluorophenyl)-1-oxopent-4-yn-2-yl)carbamate",C#CCC(NC(=O)OC(C)(C)C)C(=O)c1cc(F)ccc1F,BD298161,250mg,76.7,InStock,306.8,0.0,1.0,0.0,0.0
1092536-54-3,"4-Benzyloxy-3,3-dimethylbut-1-yne",C#CC(C)(C)COCc1ccccc1,BD300369,1g,239.85,InStock,239.85,0.0,1.0,0.0,0.0
1066-54-2,Ethynyltrimethylsilane,C#C[Si](C)(C)C,BD30083,5g,18.85,InStock,3.77,0.0,1.0,0.0,0.0
57121-49-0,4-Ethynyl-1H-pyrazole,C#Cc1cn[nH]c1,BD301137,100mg,127.4,InStock,1274.0,0.0,1.0,0.0,0.0
1259034-35-9,tert-Butyl 3-ethynyl-3-hydroxyazetidine-1-carboxylate,C#CC1(O)CN(C(=O)OC(C)(C)C)C1,BD301775,100mg,180.05,InStock,1800.5,0.0,1.0,0.0,0.0
1111-97-3,3-Chloro-3-methylbut-1-yne,C#CC(C)(C)Cl,BD30180,10g,36.4,InStock,3.64,0.0,1.0,0.0,0.0
111770-86-6,5-Bromo-2-ethynylpyridine,C#Cc1ccc(Br)cn1,BD30196,100mg,27.95,InStock,279.5,0.0,1.0,0.0,0.0
1352492-38-6,3-Ethynyloxetan-3-ol,C#CC1(O)COC1,BD302073,100mg,103.35,InStock,1033.5,0.0,1.0,0.0,0.0
1036847-90-1,"4-((2,5-Dioxo-2,5-dihydro-1H-pyrrol-1-yl)methyl)-N-(prop-2-yn-1-yl)cyclohexanecarboxamide",C#CCNC(=O)C1CCC(CN2C(=O)C=CC2=O)CC1,BD302148,100mg,195.65,InStock,1956.5,0.0,1.0,0.0,0.0
89775-13-3,1-(Prop-2-yn-1-yl)pyrrolidine hydrochloride,C#CCN1CCCC1.Cl,BD302384,100mg,31.85,InStock,318.5,0.0,1.0,0.0,0.0
137344-86-6,3-Ethynyltetrahydrofuran-3-ol,C#CC1(O)CCOC1,BD303380,1g,3955.9,InStock,3955.9,0.0,1.0,0.0,0.0
223734-62-1,2-((S)-Dec-1-yn-5-yloxy)tetrahydro-2H-pyran,C#CCC[C@H](CCCCC)OC1CCCCO1,BD303459,250mg,113.75,InStock,455.0,0.0,1.0,0.0,0.0
1825394-89-5,Bis(3-ethynylbenzyl)amine,C#Cc1cccc(CNCc2cccc(C#C)c2)c1,BD303633,100mg,56.55,InStock,565.5,0.0,2.0,0.0,0.0
933755-97-6,1-Ethynylcyclopropanecarboxylic acid,C#CC1(C(=O)O)CC1,BD303942,100mg,381.55,InStock,3815.5,0.0,1.0,0.0,0.0
3923-52-2,"1,1-Diphenylprop-2-yn-1-ol",C#CC(O)(c1ccccc1)c1ccccc1,BD304909,1g,15.6,InStock,15.6,0.0,1.0,0.0,0.0
39806-89-8,4-Ethynyl-1-methyl-1H-pyrazole,C#Cc1cnn(C)c1,BD305282,100mg,120.9,InStock,1209.0,0.0,1.0,0.0,0.0
34993-56-1,1-Ethynylpyrene,C#Cc1ccc2ccc3cccc4ccc1c2c34,BD306282,250mg,122.2,InStock,488.8,0.0,1.0,0.0,0.0
773888-45-2,"5-((3aS,4S,6aR)-2-Oxohexahydro-1H-thieno[3,4-d]imidazol-4-yl)-N-(prop-2-yn-1-yl)pentanamide",C#CCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12,BD306858,100mg,75.4,InStock,754.0,0.0,1.0,0.0,0.0
1034287-04-1,"2-(4-Ethynyl-phenyl)-4,4,5,5-tetramethyl-[1,3,2]-dioxaborolane",C#Cc1ccc(B2OC(C)(C)C(C)(C)O2)cc1,BD314089,100mg,49.4,InStock,494.0,0.0,1.0,0.0,0.0
1100509-34-9,4-Ethynyltetrahydro-2H-thiopyran,C#CC1CCSCC1,BD314171,100mg,559.65,InStock,5596.5,0.0,1.0,0.0,0.0
1357387-28-0,"N-(Prop-2-yn-1-yl)-3-(4,4,5,5-tetramethyl-1,3,2-dioxaborolan-2-yl)benzamide",C#CCNC(=O)c1cccc(B2OC(C)(C)C(C)(C)O2)c1,BD314903,100mg,99.45,InStock,994.5,0.0,1.0,0.0,0.0
1408074-62-3,"4-Ethynyl-2,2-difluoro-1,3-benzodioxole",C#Cc1cccc2c1OC(F)(F)O2,BD315165,50mg,266.5,InStock,5330.0,0.0,1.0,0.0,0.0
153800-11-4,2-Ethynylpyrazine,C#Cc1cnccn1,BD315335,100mg,169.65,InStock,1696.5,0.0,1.0,0.0,0.0
30413-56-0,4-Ethynyl-2-methylpyridine,C#Cc1ccnc(C)c1,BD315536,100mg,371.8,InStock,3718.0,0.0,1.0,0.0,0.0
947141-86-8,tert-Butyl trans-4-ethynylcyclohexylcarbamate,C#C[C@H]1CC[C@H](NC(=O)OC(C)(C)C)CC1,BD316191,100mg,242.45,InStock,2424.5,0.0,1.0,0.0,0.0
1271-47-2,Ethynylferrocene,C#C[c-]1cccc1.[Fe+2].c1cc[cH-]c1,BD31692,250mg,34.45,InStock,137.8,0.0,1.0,0.0,0.0
1049733-10-9,(R)-2-(Prop-2-yn-1-yl)pyrrolidine-2-carboxylic acid hydrochloride,C#CC[C@@]1(C(=O)O)CCCN1.Cl,BD316999,50mg,416.65,InStock,8333.0,0.0,1.0,0.0,0.0
1174157-65-3,N-Succinimidyl 3-(propargyloxy)propionate,C#CCOCCC(=O)ON1C(=O)CCC1=O,BD317745,50mg,316.55,InStock,6331.0,0.0,1.0,0.0,0.0
1217828-88-0,(S)-2-(Prop-2-yn-1-yl)pyrrolidine-2-carboxylic acid hydrochloride,C#CC[C@]1(C(=O)O)CCCN1.Cl,BD318566,100mg,380.25,InStock,3802.5,0.0,1.0,0.0,0.0
1217669-02-7,(S)-3-((((9H-Fluoren-9-yl)methoxy)carbonyl)amino)hex-5-ynoic acid,C#CC[C@@H](CC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21,BD318603,100mg,263.9,InStock,2639.0,0.0,1.0,0.0,0.0
135883-34-0,1-(tert-Butyl)-3-ethynylbenzene,C#Cc1cccc(C(C)(C)C)c1,BD320772,100mg,561.6,InStock,5616.0,0.0,1.0,0.0,0.0
99254-90-7,"1,3-Dichloro-5-ethynylbenzene",C#Cc1cc(Cl)cc(Cl)c1,BD320773,250mg,69.55,InStock,278.2,0.0,1.0,0.0,0.0
29074-77-9,1-Ethyl-3-Ethynylbenzene,C#Cc1cccc(CC)c1,BD320776,100mg,235.3,InStock,2353.0,0.0,1.0,0.0,0.0
1204595-05-0,(S)-2-((((9H-Fluoren-9-yl)methoxy)carbonyl)amino)-3-(4-(prop-2-yn-1-yloxy)phenyl)propanoic acid,C#CCOc1ccc(C[C@H](NC(=O)OCC2c3ccccc3-c3ccccc32)C(=O)O)cc1,BD321645,100mg,399.1,InStock,3991.0,0.0,1.0,0.0,0.0
909342-65-0,"3,6-Diethynylcarbazole",C#Cc1ccc2[nH]c3ccc(C#C)cc3c2c1,BD322193,100mg,625.95,InStock,6259.5,0.0,2.0,0.0,0.0
944561-44-8,2-[2-(2-Propynyloxy)ethoxy]ethylamine,C#CCOCCOCCN,BD322200,250mg,23.4,InStock,93.6,1.0,1.0,0.0,0.0
930800-38-7,N-Hex-5-ynyl-2-iodo-acetamide,C#CCCCCNC(=O)CI,BD324491,50mg,531.05,InStock,10621.0,0.0,1.0,0.0,0.0
1354752-75-2,(S)-Fmoc-2-amino-3-propargyloxy-propionic acid,C#CCOC[C@](N)(C(=O)O)C(=O)OCC1c2ccccc2-c2ccccc21,BD325837,250mg,114.4,InStock,457.6,1.0,1.0,0.0,0.0
23235-03-2,(R)-2-Aminopent-4-ynoic acid,C#CC[C@@H](N)C(=O)O,BD32767,250mg,29.25,InStock,117.0,1.0,1.0,0.0,0.0
2450-71-7,Prop-2-yn-1-amine,C#CCN,BD32844,1g,14.3,InStock,14.3,1.0,1.0,0.0,0.0
1374115-61-3,"5-Ethynylimidazo[1,2-a]pyridine",C#Cc1cccc2nccn12,BD329336,100mg,508.3,InStock,5083.0,0.0,1.0,0.0,0.0
1374652-56-8,"5-Ethynyl-1H-pyrazolo[4,3-b]pyridine",C#Cc1ccc2[nH]ncc2n1,BD329360,100mg,1349.4,InStock,13494.0,0.0,1.0,0.0,0.0
2777-65-3,Undec-10-ynoic acid,C#CCCCCCCCCC(=O)O,BD33010,100mg,33.15,InStock,331.5,0.0,1.0,0.0,0.0
16754-39-5,Prop-2-yn-1-yl carbamate,C#CCOC(N)=O,BD330445,100mg,645.45,InStock,6454.5,1.0,1.0,0.0,0.0
173987-24-1,Pent-4-yn-1-amine hydrochloride,C#CCCCN.Cl,BD330506,100mg,113.75,InStock,1137.5,1.0,1.0,0.0,0.0
189178-09-4,Tris(4-ethynylphenyl)amine,C#Cc1ccc(N(c2ccc(C#C)cc2)c2ccc(C#C)cc2)cc1,BD330663,250mg,181.35,InStock,725.4,0.0,3.0,0.0,0.0
20044-78-4,"2-(Prop-2-yn-1-yl)-2,3-dihydrobenzo[d]isothiazole 1,1-dioxide",C#CCN1Cc2ccccc2S1(=O)=O,BD330743,100mg,772.2,InStock,7722.0,0.0,1.0,0.0,0.0
2107-40-6,1-(3-Fluorophenyl)prop-2-yn-1-ol,C#CC(O)c1cccc(F)c1,BD330841,100mg,407.55,InStock,4075.5,0.0,1.0,0.0,0.0
2949-26-0,2-Ethynyl-naphthalene,C#Cc1ccc2ccccc2c1,BD33093,100mg,14.95,InStock,149.5,0.0,1.0,0.0,0.0
25032-23-9,"8-(Prop-2-yn-1-yl)-8-azaspiro[4.5]decane-7,9-dione",C#CCN1C(=O)CC2(CCCC2)CC1=O,BD331044,100mg,687.05,InStock,6870.5,0.0,1.0,0.0,0.0
313648-56-5,Dimethyl 5-ethynylisophthalate,C#Cc1cc(C(=O)OC)cc(C(=O)OC)c1,BD331246,100mg,44.2,InStock,442.0,0.0,1.0,0.0,0.0
18773-54-1,"4-Methyl-N,N-di(prop-2-yn-1-yl)benzenesulfonamide",C#CCN(CC#C)S(=O)(=O)c1ccc(C)cc1,BD331557,250mg,239.85,InStock,959.4,0.0,2.0,0.0,0.0
69075-47-4,"4-Amino-5-ethynyl-1-((2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyrimidin-2(1H)-one",C#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)nc1N,BD331692,50mg,350.35,InStock,7007.0,1.0,1.0,0.0,0.0
104190-22-9,1-(2-Ethynylphenyl)ethanone,C#Cc1ccccc1C(C)=O,BD332536,100mg,308.75,InStock,3087.5,0.0,1.0,0.0,0.0
113486-06-9,tert-Butyl (2-methylbut-3-yn-2-yl)carbamate,C#CC(C)(C)NC(=O)OC(C)(C)C,BD332922,100mg,76.05,InStock,760.5,0.0,1.0,0.0,0.0
1207351-15-2,"5-Ethynyl-1H-pyrazolo[3,4-b]pyridine",C#Cc1cnc2[nH]ncc2c1,BD333473,100mg,780.0,InStock,7800.0,0.0,1.0,0.0,0.0
1217637-01-8,(R)-tert-Butyl (1-hydroxypent-4-yn-2-yl)carbamate,C#CC[C@H](CO)NC(=O)OC(C)(C)C,BD333603,100mg,435.5,InStock,4355.0,0.0,1.0,0.0,0.0
1255099-13-8,Methyl 3-ethynyl-4-methylbenzoate,C#Cc1cc(C(=O)OC)ccc1C,BD333998,100mg,56.55,InStock,565.5,0.0,1.0,0.0,0.0
1268810-17-8,1-Ethynylcyclopropanamine hydrochloride,C#CC1(N)CC1.Cl,BD334271,100mg,196.95,InStock,1969.5,1.0,1.0,0.0,0.0
432025-97-3,5-Ethynylisophthalic acid,C#Cc1cc(C(=O)O)cc(C(=O)O)c1,BD334356,100mg,70.85,InStock,708.5,0.0,1.0,0.0,0.0
57121-48-9,5-Ethynyl-1H-imidazole,C#Cc1cnc[nH]1,BD334681,100mg,1063.4,InStock,10634.0,0.0,1.0,0.0,0.0
151978-58-4,tert-Butyl hex-5-yn-1-ylcarbamate,C#CCCCCNC(=O)OC(C)(C)C,BD336765,100mg,118.3,InStock,1183.0,0.0,1.0,0.0,0.0
4616-63-1,"2-(Prop-2-yn-1-yloxy)isoindoline-1,3-dione",C#CCON1C(=O)c2ccccc2C1=O,BD33709,250mg,31.85,InStock,127.4,0.0,1.0,0.0,0.0
105995-73-1,2-Bromo-5-ethynylthiophene,C#Cc1ccc(Br)s1,BD337725,100mg,127.4,InStock,1274.0,0.0,1.0,0.0,0.0
1068471-18-0,Methyl 3-(4-Ethynylphenyl)propanoate,C#Cc1ccc(CCC(=O)OC)cc1,BD337731,100mg,192.4,InStock,1924.0,0.0,1.0,0.0,0.0
132178-37-1,"2,5-Dioxopyrrolidin-1-yl pent-4-ynoate",C#CCCC(=O)ON1C(=O)CCC1=O,BD338594,50mg,696.15,InStock,13923.0,0.0,1.0,0.0,0.0
1428629-70-2,"2,5-Dioxopyrrolidin-1-yl 4,7,10,13-tetraoxahexadec-15-yn-1-oate",C#CCOCCOCCOCCOCCC(=O)ON1C(=O)CCC1=O,BD338610,100mg,81.25,InStock,812.5,0.0,1.0,0.0,0.0
17780-75-5,"N-(3-(2,4-Dichlorophenoxy)propyl)-N-methylprop-2-yn-1-amine hydrochloride",C#CCN(C)CCCOc1ccc(Cl)cc1Cl.Cl,BD338664,100mg,709.15,InStock,7091.5,0.0,1.0,0.0,0.0
18750-95-3,"(1-Ethynylanthracene-9,10-diyl)bis(trimethylsilane)",C#Cc1cccc2c([Si](C)(C)C)c3ccccc3c([Si](C)(C)C)c12,BD341236,250mg,104.65,InStock,418.6,0.0,1.0,0.0,0.0
623-47-2,Ethyl propiolate,C#CC(=O)OCC,BD34365,1g,13.0,InStock,13.0,0.0,1.0,0.0,0.0
7223-50-9,N-Propargylphthalimide,C#CCN1C(=O)c2ccccc2C1=O,BD34739,1g,19.5,InStock,19.5,0.0,1.0,0.0,0.0
766-82-5,1-Ethynyl-3-methylbenzene,C#Cc1cccc(C)c1,BD34882,1g,25.35,InStock,25.35,0.0,1.0,0.0,0.0
873-73-4,1-Chloro-4-ethynylbenzene,C#Cc1ccc(Cl)cc1,BD35196,100mg,15.6,InStock,156.0,0.0,1.0,0.0,0.0
88444-81-9,"3',5'-Bis(trifluoromethyl)phenylacetylene",C#Cc1cc(C(F)(F)F)cc(C(F)(F)F)c1,BD35270,250mg,24.05,InStock,96.2,0.0,1.0,0.0,0.0
23486-70-6,5-Ethynyl-1H-pyrazole,C#Cc1ccn[nH]1,BD360365,100mg,642.2,InStock,6422.0,0.0,1.0,0.0,0.0
886363-40-2,1-Ethynyl-2-(trifluoromethoxy)benzene,C#Cc1ccccc1OC(F)(F)F,BD36593,100mg,89.7,InStock,897.0,0.0,1.0,0.0,0.0
884494-34-2,2-Ethynyl-5-fluoropyridine,C#Cc1ccc(F)cn1,BD37090,250mg,104.65,InStock,418.6,0.0,1.0,0.0,0.0
10297-06-0,6-Chlorohex-1-yne,C#CCCCCCl,BD3729,1g,110.5,InStock,110.5,0.0,1.0,0.0,0.0
10442-03-2,"4-(Prop-2-yn-1-yl)thiomorpholine 1,1-dioxide",C#CCN1CCS(=O)(=O)CC1,BD3845,1g,152.1,InStock,152.1,0.0,1.0,0.0,0.0
610794-20-2,(S)-2-Amino-3-(4-(prop-2-yn-1-yloxy)phenyl)propanoic acid,C#CCOc1ccc(C[C@H](N)C(=O)O)cc1,BD398706,100mg,330.2,InStock,3302.0,1.0,1.0,0.0,0.0
30964-00-2,6-Heptynoic acid,C#CCCCCC(=O)O,BD40785,1g,21.45,InStock,21.45,0.0,1.0,0.0,0.0
118292-06-1,"6-Ethynyl-4,4-dimethylthiochroman",C#Cc1ccc2c(c1)C(C)(C)CCS2,BD41204,100mg,20.15,InStock,201.5,0.0,1.0,0.0,0.0
1788-08-5,4-Ethynylbenzenesulfonamide,C#Cc1ccc(S(N)(=O)=O)cc1,BD41387,100mg,293.15,InStock,2931.5,1.0,1.0,0.0,0.0
183319-69-9,"N-(3-Ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine hydrochloride",C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,BD41395,1g,18.2,InStock,18.2,0.0,1.0,0.0,0.0
3034-94-4,1-Ethynyl-3-nitrobenzene,C#Cc1cccc([N+](=O)[O-])c1,BD41577,250mg,18.85,InStock,75.4,0.0,1.0,0.0,0.0
78-27-3,1-Ethynyl-1-cyclohexanol,C#CC1(O)CCCCC1,BD42018,25g,18.2,InStock,0.73,0.0,1.0,0.0,0.0
