cas,name,smi,product_id,pack_size_min,price,availability,price_per_gram,NH2_num,term_acetylene_num,N3_num,14sub_123triazole_num
22245-87-0,4-(Trifluoromethyl)picolinamide,NC(=O)c1cc(C(F)(F)F)ccn1,BD259592,100mg,144.95,InStock,1449.5,1.0,0.0,0.0,0.0
107485-63-2,2-Bromo-6-fluorobenzamide,NC(=O)c1c(F)cccc1Br,BD259597,1g,22.1,InStock,22.1,1.0,0.0,0.0,0.0
89466-17-1,6-Bromo-5-methylpyridin-2-amine,Cc1ccc(N)nc1Br,BD259638,250mg,48.75,InStock,195.0,1.0,0.0,0.0,0.0
50371-68-1,"4,5-Dichloro-1H-pyrrole-2-carboxamide",NC(=O)c1cc(Cl)c(Cl)[nH]1,BD259654,100mg,103.35,InStock,1033.5,1.0,0.0,0.0,0.0
1330754-37-4,5-Bromoquinolin-3-amine,Nc1cnc2cccc(Br)c2c1,BD259664,100mg,721.5,InStock,7215.0,1.0,0.0,0.0,0.0
347146-15-0,8-Bromoquinolin-3-amine,Nc1cnc2c(Br)cccc2c1,BD259666,50mg,609.7,InStock,12194.0,1.0,0.0,0.0,0.0
1296950-96-3,6-Bromoquinoline-3-carboxamide,NC(=O)c1cnc2ccc(Br)cc2c1,BD259670,100mg,636.35,InStock,6363.5,1.0,0.0,0.0,0.0
884494-67-1,4-Amino-1H-indole-6-carboxylic acid,Nc1cc(C(=O)O)cc2[nH]ccc12,BD259673,100mg,77.35,InStock,773.5,1.0,0.0,0.0,0.0
57616-01-0,3-(Hydrazinylmethyl)pyridine hydrochloride,Cl.NNCc1cccnc1,BD259783,100mg,297.7,InStock,2977.0,1.0,0.0,0.0,0.0
61367-41-7,trans-4-Methoxycyclohexanamine hydrochloride,CO[C@H]1CC[C@H](N)CC1.Cl,BD259790,1g,143.65,InStock,143.65,1.0,0.0,0.0,0.0
141567-36-4,(2-Methyloxazol-5-yl)methanamine,Cc1ncc(CN)o1,BD259792,100mg,1074.45,InStock,10744.5,1.0,0.0,0.0,0.0
909709-44-0,"(R)-3-Amino-3-(3,4-dichlorophenyl)propanoic acid",N[C@H](CC(=O)O)c1ccc(Cl)c(Cl)c1,BD259807,100mg,519.35,InStock,5193.5,1.0,0.0,0.0,0.0
909709-43-9,"(S)-3-Amino-3-(3,4-dichlorophenyl)propanoic acid",N[C@@H](CC(=O)O)c1ccc(Cl)c(Cl)c1,BD259808,100mg,351.0,InStock,3510.0,1.0,0.0,0.0,0.0
110234-43-0,5-(Trifluoromethyl)isoxazol-3-amine,Nc1cc(C(F)(F)F)on1,BD259865,100mg,466.7,InStock,4667.0,1.0,0.0,0.0,0.0
189329-94-0,5-Bromothiophene-3-carboxamide,NC(=O)c1csc(Br)c1,BD259867,100mg,116.35,InStock,1163.5,1.0,0.0,0.0,0.0
5182-90-1,Quinoxaline-2-carboxamide,NC(=O)c1cnc2ccccc2n1,BD259882,100mg,237.9,InStock,2379.0,1.0,0.0,0.0,0.0
174959-54-7,tert-Butyl 4-aminobenzylcarbamate hydrochloride,CC(C)(C)OC(=O)NCc1ccc(N)cc1.Cl,BD259886,250mg,41.6,InStock,166.4,1.0,0.0,0.0,0.0
59681-66-2,"4-Chloro-N1-methylbenzene-1,2-diamine",CNc1ccc(Cl)cc1N,BD259897,100mg,55.25,InStock,552.5,1.0,0.0,0.0,0.0
5409-39-2,5-Chloro-3-nitropyridin-2-amine,Nc1ncc(Cl)cc1[N+](=O)[O-],BD2599,250mg,18.2,InStock,72.8,1.0,0.0,0.0,0.0
35490-90-5,2-Amino-6-chlorobenzaldehyde,Nc1cccc(Cl)c1C=O,BD259928,100mg,63.05,InStock,630.5,1.0,0.0,0.0,0.0
134322-01-3,4-Iodobenzimidamide hydrochloride,Cl.N=C(N)c1ccc(I)cc1,BD25995,100mg,249.6,InStock,2496.0,1.0,0.0,0.0,0.0
1019351-46-2,Methyl 4-aminopiperidine-1-carboxylate,COC(=O)N1CCC(N)CC1,BD259964,100mg,125.45,InStock,1254.5,1.0,0.0,0.0,0.0
21109-13-7,6-Chloro-1H-indole-2-carboxamide,NC(=O)c1cc2ccc(Cl)cc2[nH]1,BD259980,100mg,191.75,InStock,1917.5,1.0,0.0,0.0,0.0
27048-04-0,6-Chloro-3-nitropyridin-2-amine,Nc1nc(Cl)ccc1[N+](=O)[O-],BD2600,5g,10.4,InStock,2.08,1.0,0.0,0.0,0.0
2389017-90-5,(2-Ethynylphenyl)methanamine hydrochloride,C#Cc1ccccc1CN.Cl,BD260006,100mg,196.3,InStock,1963.0,1.0,1.0,0.0,0.0
952948-94-6,3-Bromo-5-chloro-6-methylpyridin-2-amine,Cc1nc(N)c(Br)cc1Cl,BD260065,100mg,40.95,InStock,409.5,1.0,0.0,0.0,0.0
1501528-68-2,"6-Chloro-2,4-dimethylpyridin-3-amine",Cc1cc(Cl)nc(C)c1N,BD260153,50mg,267.15,InStock,5343.0,1.0,0.0,0.0,0.0
1823904-05-7,(2-Bromo-6-methoxypyridin-3-yl)methanamine,COc1ccc(CN)c(Br)n1,BD260183,100mg,560.3,InStock,5603.0,1.0,0.0,0.0,0.0
1708974-12-2,4-Fluoro-5-iodopyridin-2-amine,Nc1cc(F)c(I)cn1,BD260205,100mg,39.65,InStock,396.5,1.0,0.0,0.0,0.0
1823952-84-6,4-Bromo-1H-imidazole-2-carboxamide,NC(=O)c1nc(Br)c[nH]1,BD260223,100mg,521.95,InStock,5219.5,1.0,0.0,0.0,0.0
16075-42-6,2-Amino-4-(trifluoromethyl)pyrimidine,Nc1nccc(C(F)(F)F)n1,BD2603,1g,18.2,InStock,18.2,1.0,0.0,0.0,0.0
1513-69-5,2-Amino-4-hydroxy-6-(trifluoromethyl)pyrimidine,Nc1nc(O)cc(C(F)(F)F)n1,BD2604,1g,21.45,InStock,21.45,1.0,0.0,0.0,0.0
30235-26-8,4-(Pyridin-2-yl)thiazol-2-amine,Nc1nc(-c2ccccn2)cs1,BD26041,250mg,35.1,InStock,140.4,1.0,0.0,0.0,0.0
1824318-74-2,4-Chloroquinolin-5-amine,Nc1cccc2nccc(Cl)c12,BD260411,100mg,271.05,InStock,2710.5,1.0,0.0,0.0,0.0
30235-27-9,4-(Pyridin-3-yl)thiazol-2-amine,Nc1nc(-c2cccnc2)cs1,BD26043,100mg,33.15,InStock,331.5,1.0,0.0,0.0,0.0
1955560-68-5,Ethyl 3-amino-3-(pyridin-4-yl)propanoate dihydrochloride,CCOC(=O)CC(N)c1ccncc1.Cl.Cl,BD260436,100mg,419.25,InStock,4192.5,1.0,0.0,0.0,0.0
17286-47-4,2-(1H-Imidazol-2-yl)ethanamine dihydrochloride,Cl.Cl.NCCc1ncc[nH]1,BD260454,100mg,172.9,InStock,1729.0,1.0,0.0,0.0,0.0
22032-65-1,(R)-Methyl 2-amino-3-(1H-indol-3-yl)propanoate,COC(=O)[C@H](N)Cc1c[nH]c2ccccc12,BD260463,5g,76.05,InStock,15.21,1.0,0.0,0.0,0.0
1588441-33-1,(2-(Pyrrolidin-1-yl)pyridin-3-yl)methanamine hydrochloride,Cl.NCc1cccnc1N1CCCC1,BD260464,100mg,109.85,InStock,1098.5,1.0,0.0,0.0,0.0
1239319-94-8,tert-Butyl 2-amino-6-azaspiro[3.4]octane-6-carboxylate,CC(C)(C)OC(=O)N1CCC2(CC(N)C2)C1,BD260483,100mg,306.8,InStock,3068.0,1.0,0.0,0.0,0.0
58971-08-7,1-Phenylpiperidine-3-carboxamide,NC(=O)C1CCCN(c2ccccc2)C1,BD260534,100mg,118.3,InStock,1183.0,1.0,0.0,0.0,0.0
170353-34-1,1-Phenylpiperidine-4-carboxamide,NC(=O)C1CCN(c2ccccc2)CC1,BD260536,100mg,117.65,InStock,1176.5,1.0,0.0,0.0,0.0
1314977-20-2,(2-Amino-4-(trifluoromethyl)thiazol-5-yl)methanol,Nc1nc(C(F)(F)F)c(CO)s1,BD260555,100mg,141.7,InStock,1417.0,1.0,0.0,0.0,0.0
142340-15-6,5-Iodoquinolin-8-amine,Nc1ccc(I)c2cccnc12,BD260610,100mg,50.7,InStock,507.0,1.0,0.0,0.0,0.0
438249-95-7,5-Chloro-2-methylpyrimidin-4-amine,Cc1ncc(Cl)c(N)n1,BD260619,100mg,85.15,InStock,851.5,1.0,0.0,0.0,0.0
24343-95-1,5-Bromo-2-methylpyrimidin-4-amine,Cc1ncc(Br)c(N)n1,BD260620,100mg,165.1,InStock,1651.0,1.0,0.0,0.0,0.0
85656-65-1,7-Bromoquinolin-8-amine,Nc1c(Br)ccc2cccnc12,BD260629,100mg,752.7,InStock,7527.0,1.0,0.0,0.0,0.0
1256821-12-1,5-Isopropylpyridin-3-amine,CC(C)c1cncc(N)c1,BD260631,100mg,296.4,InStock,2964.0,1.0,0.0,0.0,0.0
1123171-91-4,Methyl 4-amino-3-bromo-5-fluorobenzoate,COC(=O)c1cc(F)c(N)c(Br)c1,BD260635,250mg,30.55,InStock,122.2,1.0,0.0,0.0,0.0
237432-11-0,3-Fluoro-4-thiomorpholinoaniline,Nc1ccc(N2CCSCC2)c(F)c1,BD260643,1g,95.55,InStock,95.55,1.0,0.0,0.0,0.0
1397683-79-2,"1H-Pyrazole-3,5-dicarboxamide",NC(=O)c1cc(C(N)=O)[nH]n1,BD260649,250mg,77.35,InStock,309.4,2.0,0.0,0.0,0.0
1823346-42-4,4-Amino-3-chloro-5-fluorobenzamide,NC(=O)c1cc(F)c(N)c(Cl)c1,BD260684,100mg,309.4,InStock,3094.0,2.0,0.0,0.0,0.0
1147558-43-7,4-Amino-3-chloro-5-fluorobenzonitrile,N#Cc1cc(F)c(N)c(Cl)c1,BD260685,250mg,91.0,InStock,364.0,1.0,0.0,0.0,0.0
1427195-25-2,"Imidazo[1,2-a]pyridin-7-amine dihydrochloride",Cl.Cl.Nc1ccn2ccnc2c1,BD260734,100mg,166.4,InStock,1664.0,1.0,0.0,0.0,0.0
145143-60-8,Ethyl 1-aminocyclobutanecarboxylate hydrochloride,CCOC(=O)C1(N)CCC1.Cl,BD260747,100mg,59.8,InStock,598.0,1.0,0.0,0.0,0.0
1187928-65-9,(5-Phenylisoxazol-3-yl)methanamine hydrochloride,Cl.NCc1cc(-c2ccccc2)on1,BD260770,250mg,420.55,InStock,1682.2,1.0,0.0,0.0,0.0
1369512-65-1,4-(1-Aminocyclopropyl)benzonitrile hydrochloride,Cl.N#Cc1ccc(C2(N)CC2)cc1,BD260794,100mg,150.8,InStock,1508.0,1.0,0.0,0.0,0.0
1001635-01-3,"(3S,4S)-tert-Butyl 3-amino-4-methoxypyrrolidine-1-carboxylate",CO[C@H]1CN(C(=O)OC(C)(C)C)C[C@@H]1N,BD260806,100mg,412.75,InStock,4127.5,1.0,0.0,0.0,0.0
1260848-87-0,tert-Butyl 3-amino-4-fluoropyrrolidine-1-carboxylate,CC(C)(C)OC(=O)N1CC(N)C(F)C1,BD260820,100mg,169.0,InStock,1690.0,1.0,0.0,0.0,0.0
112738-67-7,1-(Trifluoromethyl)cyclopropanamine hydrochloride,Cl.NC1(C(F)(F)F)CC1,BD260869,100mg,190.45,InStock,1904.5,1.0,0.0,0.0,0.0
1095824-77-3,5-Chloro-4-(trifluoromethyl)pyridin-2-amine hydrochloride,Cl.Nc1cc(C(F)(F)F)c(Cl)cn1,BD260888,100mg,102.05,InStock,1020.5,1.0,0.0,0.0,0.0
943323-65-7,"4-Bromo-1H-pyrrolo[2,3-b]pyridin-3-amine",Nc1c[nH]c2nccc(Br)c12,BD260895,100mg,454.35,InStock,4543.5,1.0,0.0,0.0,0.0
1072946-45-2,(4-(Aminomethyl)-3-fluorophenyl)boronic acid hydrochloride,Cl.NCc1ccc(B(O)O)cc1F,BD260899,100mg,274.3,InStock,2743.0,1.0,0.0,0.0,0.0
25391-57-5,5-Iodo-3-nitropyridin-2-amine,Nc1ncc(I)cc1[N+](=O)[O-],BD2609,1g,33.8,InStock,33.8,1.0,0.0,0.0,0.0
1072946-46-3,(5-(Aminomethyl)-2-fluorophenyl)boronic acid hydrochloride,Cl.NCc1ccc(F)c(B(O)O)c1,BD260900,100mg,254.15,InStock,2541.5,1.0,0.0,0.0,0.0
1338466-77-5,"1-(3-((((2R,3S,4R,5R)-5-(4-Amino-7H-pyrrolo[2,3-d]pyrimidin-7-yl)-3,4-dihydroxytetrahydrofuran-2-yl)methyl)(isopropyl)amino)propyl)-3-(4-(tert-butyl)phenyl)urea",CC(C)N(CCCNC(=O)Nc1ccc(C(C)(C)C)cc1)C[C@H]1O[C@@H](n2ccc3c(N)ncnc32)[C@H](O)[C@@H]1O,BD260944,1mg,399.1,InStock,399100.0,1.0,0.0,0.0,0.0
7730-82-7,2-(Thiazol-5-yl)ethanamine dihydrochloride,Cl.Cl.NCCc1cncs1,BD260968,100mg,387.4,InStock,3874.0,1.0,0.0,0.0,0.0
276694-16-7,"4-(4,4,5,5-Tetramethyl-1,3,2-dioxaborolan-2-yl)benzohydrazide",CC1(C)OB(c2ccc(C(=O)NN)cc2)OC1(C)C,BD261008,250mg,100.75,InStock,403.0,1.0,0.0,0.0,0.0
195136-65-3,"5-Fluoro-2,4-dimethoxyaniline",COc1cc(OC)c(F)cc1N,BD261055,250mg,89.7,InStock,358.8,1.0,0.0,0.0,0.0
960541-42-8,Benzyl 3-aminopiperidine-1-carboxylate hydrochloride,Cl.NC1CCCN(C(=O)OCc2ccccc2)C1,BD261107,250mg,85.15,InStock,340.6,1.0,0.0,0.0,0.0
1291790-29-8,"(R)-4,5,6,7-Tetrahydro-1H-indazol-5-amine hydrochloride",Cl.N[C@@H]1CCc2[nH]ncc2C1,BD261119,100mg,713.7,InStock,7137.0,1.0,0.0,0.0,0.0
830346-46-8,1-(2-Fluoro-6-(trifluoromethyl)benzyl)urea,NC(=O)NCc1c(F)cccc1C(F)(F)F,BD261153,100mg,63.05,InStock,630.5,1.0,0.0,0.0,0.0
89124-04-9,4-Chloro-6-hydrazinylpyrimidin-2-amine,NNc1cc(Cl)nc(N)n1,BD261235,100mg,326.3,InStock,3263.0,2.0,0.0,0.0,0.0
1305208-37-0,(3-Aminooxetan-3-yl)methanol,NC1(CO)COC1,BD261254,100mg,407.55,InStock,4075.5,1.0,0.0,0.0,0.0
883311-82-8,(3-Fluorooxetan-3-yl)methanamine,NCC1(F)COC1,BD261255,100mg,499.2,InStock,4992.0,1.0,0.0,0.0,0.0
41684-07-5,4-Amino-3-(methoxycarbonyl)benzoic acid,COC(=O)c1cc(C(=O)O)ccc1N,BD261265,100mg,186.55,InStock,1865.5,1.0,0.0,0.0,0.0
1000342-34-6,3-Bromo-2-methyl-5-nitroaniline,Cc1c(N)cc([N+](=O)[O-])cc1Br,BD261266,250mg,280.8,InStock,1123.2,1.0,0.0,0.0,0.0
1167056-67-8,2-Amino-4-bromo-6-nitrobenzoic acid,Nc1cc(Br)cc([N+](=O)[O-])c1C(=O)O,BD261267,100mg,572.0,InStock,5720.0,1.0,0.0,0.0,0.0
1211596-30-3,2-Iodo-6-methylpyridin-3-amine,Cc1ccc(N)c(I)n1,BD261270,100mg,154.7,InStock,1547.0,1.0,0.0,0.0,0.0
1227266-99-0,"3,5-Diiodo-2-methylpyridin-4-amine",Cc1ncc(I)c(N)c1I,BD261272,250mg,178.75,InStock,715.0,1.0,0.0,0.0,0.0
849353-18-0,3-Iodo-2-methylpyridin-4-amine,Cc1nccc(N)c1I,BD261273,100mg,135.85,InStock,1358.5,1.0,0.0,0.0,0.0
221241-37-8,"2,5-Dibromopyridin-4-amine",Nc1cc(Br)ncc1Br,BD261277,100mg,39.0,InStock,390.0,1.0,0.0,0.0,0.0
112110-07-3,5-(Trifluoromethyl)pyridin-3-amine,Nc1cncc(C(F)(F)F)c1,BD26130,250mg,78.0,InStock,312.0,1.0,0.0,0.0,0.0
1000343-43-0,3-Bromo-6-methyl-1H-indazol-5-amine,Cc1cc2[nH]nc(Br)c2cc1N,BD261408,100mg,176.8,InStock,1768.0,1.0,0.0,0.0,0.0
885520-07-0,4-Fluoro-1H-indazol-6-amine,Nc1cc(F)c2cn[nH]c2c1,BD261445,100mg,254.8,InStock,2548.0,1.0,0.0,0.0,0.0
885521-28-8,3-Iodo-1H-indazol-4-amine,Nc1cccc2[nH]nc(I)c12,BD261459,100mg,64.35,InStock,643.5,1.0,0.0,0.0,0.0
252056-70-5,5-Amino-3-methylpicolinonitrile,Cc1cc(N)cnc1C#N,BD26152,100mg,279.5,InStock,2795.0,1.0,0.0,0.0,0.0
87666-57-7,"[1,1':3',1''-Terphenyl]-2'-amine",Nc1c(-c2ccccc2)cccc1-c1ccccc1,BD261620,250mg,105.95,InStock,423.8,1.0,0.0,0.0,0.0
405224-24-0,"5-Bromo-1H-pyrazolo[3,4-b]pyridin-3-amine",Nc1n[nH]c2ncc(Br)cc12,BD26167,100mg,22.75,InStock,227.5,1.0,0.0,0.0,0.0
538372-37-1,"Methyl 3,4-diamino-2-methoxybenzoate",COC(=O)c1ccc(N)c(N)c1OC,BD261674,50mg,95.55,InStock,1911.0,2.0,0.0,0.0,0.0
1335055-45-2,2-(5-Bromopyridin-2-yl)acetamide,NC(=O)Cc1ccc(Br)cn1,BD261682,250mg,222.95,InStock,891.8,1.0,0.0,0.0,0.0
50508-66-2,"(2-Amino-4,5-dimethylthiophen-3-yl)(4-chlorophenyl)methanone",Cc1sc(N)c(C(=O)c2ccc(Cl)cc2)c1C,BD261692,250mg,39.65,InStock,158.6,1.0,0.0,0.0,0.0
1182822-31-6,"5-Amino-2,4-di-tert-butylphenyl methyl carbonate",COC(=O)Oc1cc(N)c(C(C)(C)C)cc1C(C)(C)C,BD261708,100mg,92.3,InStock,923.0,1.0,0.0,0.0,0.0
1197377-47-1,"4-(3-Amino-1,2,4-triazin-6-yl)-2-fluorobenzonitrile",N#Cc1ccc(-c2cnc(N)nn2)cc1F,BD261709,250mg,98.8,InStock,395.2,1.0,0.0,0.0,0.0
76838-72-7,5-Methoxy-2-phenoxyaniline,COc1ccc(Oc2ccccc2)c(N)c1,BD261718,250mg,137.15,InStock,548.6,1.0,0.0,0.0,0.0
172015-79-1,"((1S,4R)-4-(2-Amino-6-chloro-9H-purin-9-yl)cyclopent-2-en-1-yl)methanol hydrochloride",Cl.Nc1nc(Cl)c2ncn([C@H]3C=C[C@@H](CO)C3)c2n1,BD261780,250mg,26.0,InStock,104.0,1.0,0.0,0.0,0.0
2437-39-0,2-Isopropyl-5-methylaniline,Cc1ccc(C(C)C)c(N)c1,BD261843,100mg,638.95,InStock,6389.5,1.0,0.0,0.0,0.0
1374652-23-9,Cyclopropylhydrazine dihydrochloride,Cl.Cl.NNC1CC1,BD261848,250mg,108.55,InStock,434.2,1.0,0.0,0.0,0.0
1060810-37-8,(3-Chloro-6-methoxypyridin-2-yl)methanamine,COc1ccc(Cl)c(CN)n1,BD261910,50mg,504.4,InStock,10088.0,1.0,0.0,0.0,0.0
117879-51-3,"N2-Methylpyridine-2,5-diamine hydrochloride",CNc1ccc(N)cn1.Cl,BD261915,250mg,216.45,InStock,865.8,1.0,0.0,0.0,0.0
546141-56-4,4-Amino-6-chloropicolinic acid,Nc1cc(Cl)nc(C(=O)O)c1,BD261927,100mg,276.25,InStock,2762.5,1.0,0.0,0.0,0.0
494752-42-0,(4-Amino-3-fluorophenyl)boronic acid,Nc1ccc(B(O)O)cc1F,BD261969,100mg,69.55,InStock,695.5,1.0,0.0,0.0,0.0
914225-58-4,4-Bromo-3-chloro-5-(trifluoromethyl)aniline,Nc1cc(Cl)c(Br)c(C(F)(F)F)c1,BD262058,250mg,28.6,InStock,114.4,1.0,0.0,0.0,0.0
6480-66-6,"2,6-Dichloro-4-methoxyaniline",COc1cc(Cl)c(N)c(Cl)c1,BD262059,100mg,108.55,InStock,1085.5,1.0,0.0,0.0,0.0
33353-68-3,"3,5-Dichloro-2-methoxyaniline",COc1c(N)cc(Cl)cc1Cl,BD262061,100mg,122.85,InStock,1228.5,1.0,0.0,0.0,0.0
777089-82-4,"4-Amino-2,6-difluorobenzaldehyde",Nc1cc(F)c(C=O)c(F)c1,BD262068,100mg,611.0,InStock,6110.0,1.0,0.0,0.0,0.0
874838-32-1,"5-Amino-2,3-difluorobenzoic acid",Nc1cc(F)c(F)c(C(=O)O)c1,BD262083,100mg,248.95,InStock,2489.5,1.0,0.0,0.0,0.0
74192-47-5,4-Amino-3-cyanobenzoic acid,N#Cc1cc(C(=O)O)ccc1N,BD262097,100mg,72.8,InStock,728.0,1.0,0.0,0.0,0.0
4651-82-5,2-Aminothiophene-3-carbonitrile,N#Cc1ccsc1N,BD2621,1g,14.3,InStock,14.3,1.0,0.0,0.0,0.0
120100-15-4,Methyl 3-amino-2-chlorobenzoate,COC(=O)c1cccc(N)c1Cl,BD262101,100mg,55.25,InStock,552.5,1.0,0.0,0.0,0.0
199850-56-1,Methyl 2-amino-4-chloro-5-iodobenzoate,COC(=O)c1cc(I)c(Cl)cc1N,BD262105,250mg,35.1,InStock,140.4,1.0,0.0,0.0,0.0
872355-65-2,Ethyl 5-amino-3-chloropicolinate,CCOC(=O)c1ncc(N)cc1Cl,BD262119,100mg,488.8,InStock,4888.0,1.0,0.0,0.0,0.0
2114-20-7,Hexyl carbamate,CCCCCCOC(N)=O,BD262154,100mg,191.1,InStock,1911.0,1.0,0.0,0.0,0.0
105443-94-5,(S)-tert-Butyl 2-carbamoylazetidine-1-carboxylate,CC(C)(C)OC(=O)N1CC[C@H]1C(N)=O,BD262167,100mg,300.3,InStock,3003.0,1.0,0.0,0.0,0.0
16357-69-0,4-Aminopyrimidine-5-carbonitrile,N#Cc1cncnc1N,BD2622,1g,42.25,InStock,42.25,1.0,0.0,0.0,0.0
584-85-0,(S)-2-(3-Aminopropanamido)-3-(1-methyl-1H-imidazol-5-yl)propanoic acid,Cn1cncc1C[C@H](NC(=O)CCN)C(=O)O,BD262213,100mg,65.65,InStock,656.5,1.0,0.0,0.0,0.0
89415-54-3,"5-Bromo-N2-methylpyridine-2,3-diamine",CNc1ncc(Br)cc1N,BD26229,100mg,65.65,InStock,656.5,1.0,0.0,0.0,0.0
769-21-1,"5-Chloro-2,3-dihydrobenzofuran-3-amine",NC1COc2ccc(Cl)cc21,BD26239,100mg,330.2,InStock,3302.0,1.0,0.0,0.0,0.0
1263378-68-2,Methyl 3-(1-aminoethyl)benzoate hydrochloride,COC(=O)c1cccc(C(C)N)c1.Cl,BD262393,100mg,372.45,InStock,3724.5,1.0,0.0,0.0,0.0
374822-27-2,"1-[3,5-Bis(trifluoromethyl)phenyl]ethanamine Hydrochloride",CC(N)c1cc(C(F)(F)F)cc(C(F)(F)F)c1.Cl,BD262397,250mg,174.85,InStock,699.4,1.0,0.0,0.0,0.0
670246-33-0,"4,6-Dimethylisoxazolo[3,4-b]pyridin-3-amine",Cc1cc(C)c2c(N)onc2n1,BD262427,100mg,348.4,InStock,3484.0,1.0,0.0,0.0,0.0
1251953-03-3,(5-Bromopyridin-2-yl)methanamine dihydrochloride,Cl.Cl.NCc1ccc(Br)cn1,BD262439,100mg,70.85,InStock,708.5,1.0,0.0,0.0,0.0
1187929-52-7,5-Chloro-2-fluorobenzimidamide hydrochloride,Cl.N=C(N)c1cc(Cl)ccc1F,BD26244,250mg,206.05,InStock,824.2,1.0,0.0,0.0,0.0
179811-64-4,2-Amino-2-(4-chlorophenyl)ethanol,NC(CO)c1ccc(Cl)cc1,BD262447,100mg,206.7,InStock,2067.0,1.0,0.0,0.0,0.0
52708-37-9,4-(9H-Carbazol-9-yl)aniline,Nc1ccc(-n2c3ccccc3c3ccccc32)cc1,BD262480,1g,313.95,InStock,313.95,1.0,0.0,0.0,0.0
6960-17-4,"2,5-Dimethoxypyrimidin-4-amine",COc1ncc(OC)c(N)n1,BD262485,5g,11.05,InStock,2.21,1.0,0.0,0.0,0.0
58046-50-7,5-Amino-1-(2-hydroxyethyl)-1H-pyrazole-4-carboxylic acid,Nc1c(C(=O)O)cnn1CCO,BD262488,100mg,72.8,InStock,728.0,1.0,0.0,0.0,0.0
80900-33-0,1-Methoxyisoquinolin-3-amine,COc1nc(N)cc2ccccc12,BD262526,100mg,250.9,InStock,2509.0,1.0,0.0,0.0,0.0
1207453-91-5,4-Amino-6-fluoroisobenzofuran-1(3H)-one,Nc1cc(F)cc2c1COC2=O,BD262543,100mg,178.1,InStock,1781.0,1.0,0.0,0.0,0.0
1992-09-2,"2-(4-Amino-3-methylphenyl)-1,1,1,3,3,3-hexafluoropropan-2-ol",Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)ccc1N,BD262549,100mg,89.05,InStock,890.5,1.0,0.0,0.0,0.0
908099-97-8,2-Methoxy-4-methylpyrimidin-5-amine,COc1ncc(N)c(C)n1,BD262573,100mg,186.55,InStock,1865.5,1.0,0.0,0.0,0.0
14048-15-8,"2,4-Dimethoxypyrimidin-5-amine",COc1ncc(N)c(OC)n1,BD262574,100mg,542.75,InStock,5427.5,1.0,0.0,0.0,0.0
185691-91-2,"[2,2':5',2''-Terthiophene]-3',4'-diamine",Nc1c(-c2cccs2)sc(-c2cccs2)c1N,BD262629,100mg,242.45,InStock,2424.5,2.0,0.0,0.0,0.0
62281-06-5,2-Octyldodecan-1-amine,CCCCCCCCCCC(CN)CCCCCCCC,BD262653,100mg,15.6,InStock,156.0,1.0,0.0,0.0,0.0
851042-10-9,"9,9-Dioctyl-9H-fluorene-2,7-diamine",CCCCCCCCC1(CCCCCCCC)c2cc(N)ccc2-c2ccc(N)cc21,BD262664,100mg,68.9,InStock,689.0,2.0,0.0,0.0,0.0
136630-36-9,"4,4'-Dibromo-[1,1'-biphenyl]-2,2'-diamine",Nc1cc(Br)ccc1-c1ccc(Br)cc1N,BD262686,250mg,37.05,InStock,148.2,2.0,0.0,0.0,0.0
178265-65-1,"4-([2,2':6',2''-Terpyridin]-4'-yl)aniline",Nc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,BD262744,100mg,126.75,InStock,1267.5,1.0,0.0,0.0,0.0
177263-77-3,(2-(Diphenylphosphino)phenyl)methanamine,NCc1ccccc1P(c1ccccc1)c1ccccc1,BD262770,100mg,268.45,InStock,2684.5,1.0,0.0,0.0,0.0
116233-17-1,"3,5,5,8,8-Pentamethyl-5,6,7,8-tetrahydronaphthalen-2-amine",Cc1cc2c(cc1N)C(C)(C)CCC2(C)C,BD262775,100mg,91.65,InStock,916.5,1.0,0.0,0.0,0.0
84787-81-5,(S)-Ethyl 4-amino-2-((tert-butoxycarbonyl)amino)-4-oxobutanoate,CCOC(=O)[C@H](CC(N)=O)NC(=O)OC(C)(C)C,BD262799,250mg,25.35,InStock,101.4,1.0,0.0,0.0,0.0
1426566-90-6,4-Bromo-3-chloro-2-iodoaniline,Nc1ccc(Br)c(Cl)c1I,BD262806,100mg,103.35,InStock,1033.5,1.0,0.0,0.0,0.0
623950-02-7,"(S)-2-((tert-Butoxycarbonyl)amino)-3-(4-carbamoyl-2,6-dimethylphenyl)propanoic acid",Cc1cc(C(N)=O)cc(C)c1C[C@H](NC(=O)OC(C)(C)C)C(=O)O,BD262811,250mg,39.0,InStock,156.0,1.0,0.0,0.0,0.0
1029128-50-4,Methyl 2-amino-6-methylisonicotinate,COC(=O)c1cc(C)nc(N)c1,BD262814,100mg,358.8,InStock,3588.0,1.0,0.0,0.0,0.0
1229025-32-4,(S)-Methyl (1-aminopropan-2-yl)carbamate hydrochloride,COC(=O)N[C@@H](C)CN.Cl,BD262817,250mg,648.05,InStock,2592.2,1.0,0.0,0.0,0.0
1398507-08-8,4-((4-Amino-6-chloropyrimidin-2-yl)amino)benzonitrile,N#Cc1ccc(Nc2nc(N)cc(Cl)n2)cc1,BD262831,100mg,473.2,InStock,4732.0,1.0,0.0,0.0,0.0
